alarm_id,alarm_cause,alarm_cause_value,alarm_description,sensor_node_id,time_stamp
eb3653b3-5ac0-4daf-8278-d8826c0c40ee,pulse_rate,48.0,Pulse rate is too low,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 20:08:35.000+0000
fd421cbb-7d73-450f-8f21-85577a7eac76,room_temperature,44.2,Room temperature is too high,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 21:51:33.000+0000
8e0900f5-5110-4aa1-98e7-2a0cb43b47da,room_temperature,43.9,Room temperature is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 20:45:35.000+0000
8fe4b804-8e41-493a-a630-c6bb892ee280,pulse_rate,123.0,Pulse rate is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 19:57:33.000+0000
3f1d9728-6d85-454f-991b-c8be77a7adde,room_temperature,30.6,Room temperature is too high,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 20:59:35.000+0000
84c5ac55-9a33-4bfb-87e5-5f831bc1bd31,body_temperature,39.6,Temperature is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 21:17:32.000+0000
edfb5de7-b594-424c-a4fb-d07c1c1523c6,body_temperature,34.9,Temperature is too low,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 22:02:32.000+0000
96a2a94f-181a-4f60-80aa-49260d61fb81,room_temperature,38.4,Room temperature is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 21:38:33.000+0000
2ba2788c-4cd2-46af-b758-af9e9cf8998b,room_humidity,72.7,Room humidity is too high,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 20:56:36.000+0000
2d706afa-f031-4409-892f-e3d7b02b0996,body_temperature,39.9,Temperature is too high,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 20:28:35.000+0000
1934bd3a-3208-4370-bb56-152dc71d98b5,pulse_rate,53.0,Pulse rate is too low,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 21:55:33.000+0000
b219de3f-3a13-4416-87f7-085d8742d4ed,room_temperature,16.2,Room temperature is too low,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 21:54:35.000+0000
4c408956-9aee-4c86-9b41-aa7485ce83e9,body_temperature,42.7,Temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 20:29:33.000+0000
0531fd32-1f95-452a-84b4-6bdb9c317585,pulse_rate,103.0,Pulse rate is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 21:30:33.000+0000
9aa3353e-f6d5-48a9-ba70-3185e0999200,body_temperature,42.1,Temperature is too high,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 19:54:35.000+0000
a2cd8a67-0a6b-4aa1-b44e-075d4b0c3136,pulse_rate,44.0,Pulse rate is too low,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 22:05:33.000+0000
2d121c33-7f98-4cfa-a23c-3e6f8b36d7f6,room_temperature,24.8,Room temperature is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 22:25:33.000+0000
61d12fe1-f3d1-4c67-b74b-49ab4344d36c,body_temperature,43.1,Temperature is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 20:18:35.000+0000
b13f2850-a2dd-43f9-84f8-dfe8accf5e25,body_temperature,38.4,Temperature is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 21:34:33.000+0000
796f77ed-9969-4b87-b219-5b7704239bd3,pulse_rate,49.0,Pulse rate is too low,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 20:42:33.000+0000
1355303a-447e-4227-8430-f6c4ab3ab960,room_humidity,28.9,Room humidity is too low,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 22:20:33.000+0000
c516ad09-fee3-4c32-93f6-2eb973047f4b,room_temperature,31.7,Room temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 20:22:33.000+0000
81b1abe7-d2ff-475a-bd46-4d3753737230,room_humidity,25.1,Room humidity is too low,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 21:43:33.000+0000
422aadcf-2117-459d-8fcd-11ce6f20a94d,body_temperature,38.6,Temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 20:31:33.000+0000
18fb85de-bc14-4b15-83ab-fa0bc84ce00b,room_humidity,65.1,Room humidity is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 20:28:33.000+0000
7a845eb2-5404-4724-90f2-eb3373209b58,room_temperature,25.4,Room temperature is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 22:01:33.000+0000
7596add6-37f1-4c1c-a886-8ec6beaa802a,pulse_rate,39.0,Pulse rate is too low,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 21:18:33.000+0000
6971cc9b-ece9-4268-9dfc-e540dacfda1e,room_temperature,15.2,Room temperature is too low,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 21:14:33.000+0000
2c2c1e19-a1b0-47b4-b6bd-9f645e3faf60,room_temperature,18.9,Room temperature is too low,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 20:01:33.000+0000
f6316c2d-a6fe-451b-88c9-a24322ae7d7d,room_temperature,31.2,Room temperature is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 20:32:36.000+0000
785a2033-ea16-4f9d-80f3-bfc9aa880346,room_humidity,75.3,Room humidity is too high,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 21:06:33.000+0000
ddf0c023-931c-4f1b-bdd0-596c2f5322b0,body_temperature,39.3,Temperature is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 21:55:33.000+0000
958ca90c-425a-42c1-b91b-36384310bcc2,room_temperature,32.4,Room temperature is too high,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 20:58:33.000+0000
1f2f3288-e8c5-496a-9113-76fb3b030827,body_temperature,42.1,Temperature is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 20:13:33.000+0000
923ce132-19be-4b9e-92e0-7c174592f42d,body_temperature,33.2,Temperature is too low,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 21:28:33.000+0000
821536ee-96a3-46f2-809a-07229576be61,body_temperature,30.2,Temperature is too low,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 20:16:33.000+0000
f523a33c-af9d-4b4d-a35d-ca19f02e4e46,room_temperature,37.9,Room temperature is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 21:15:35.000+0000
9bb0a66a-468d-466e-96df-9828e76fe2ef,room_temperature,33.1,Room temperature is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 20:06:36.000+0000
77b475fb-269b-49c6-bc2d-4f7ba101483c,body_temperature,35.0,Temperature is too low,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 19:56:33.000+0000
fc4a8df6-b4d6-4a72-ace3-518cb79b450f,room_temperature,17.9,Room temperature is too low,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 20:02:33.000+0000
65f122bf-fbf0-4691-8807-32e97a26206f,room_temperature,37.7,Room temperature is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 20:54:32.000+0000
ae6ddc44-3d81-43ca-a446-256a1106ce1c,room_humidity,28.4,Room humidity is too low,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 21:29:35.000+0000
380cf671-36e2-4fd4-b7cd-e4fafb088c94,room_temperature,44.2,Room temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 20:09:35.000+0000
0dde490f-bf65-47b8-bcc2-4d065fa8f85d,pulse_rate,114.0,Pulse rate is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 21:57:36.000+0000
b22518bc-7dde-4158-879e-8f15417a8639,room_humidity,76.9,Room humidity is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 20:15:33.000+0000
f2e07bd1-4390-4979-9b48-d83a9732d1a5,room_temperature,27.9,Room temperature is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 21:16:35.000+0000
ff66ba7b-9202-4b06-8c2b-6f9c01b5eeb3,room_temperature,24.2,Room temperature is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 21:32:33.000+0000
911d9b43-d1f5-4e05-8a68-06655d68d095,pulse_rate,40.0,Pulse rate is too low,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 21:43:35.000+0000
2e290ace-2ec4-4d71-8775-60b59a48e968,room_humidity,76.2,Room humidity is too high,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 20:01:35.000+0000
78e47041-2f85-444b-9995-ea90cc0d88ae,room_temperature,30.7,Room temperature is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 22:05:35.000+0000
5deefd3a-76eb-4e9c-88fc-fc1a0f5e9a8e,room_temperature,36.8,Room temperature is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 22:09:35.000+0000
7b674e97-2a0f-48c0-856f-ad305e21804a,pulse_rate,114.0,Pulse rate is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 21:33:33.000+0000
65bcd68f-0b28-496f-81f7-796d322d19b4,body_temperature,44.9,Temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 21:53:33.000+0000
82f817e9-48f9-4aa2-94b0-e7a3621135db,room_temperature,34.2,Room temperature is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 20:24:35.000+0000
6133926a-2269-4780-be04-096640a30a7c,pulse_rate,136.0,Pulse rate is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 20:01:33.000+0000
0f1607fa-467a-4cd8-bbab-816db6c9dd6a,body_temperature,39.8,Temperature is too high,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 20:26:33.000+0000
f4fe6744-3902-4de5-97f6-b5f5e02d2ee3,room_humidity,70.3,Room humidity is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 22:16:33.000+0000
7eb5fffe-f38e-48e8-b1ed-68dc035417cb,room_temperature,15.4,Room temperature is too low,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 21:01:35.000+0000
e5fbe0b0-f3ae-4c7a-b89a-f5266c0057ac,room_humidity,65.7,Room humidity is too high,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 20:34:35.000+0000
dee72b55-bdee-4ec1-87d8-10288d28de8b,room_humidity,21.2,Room humidity is too low,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 21:42:32.000+0000
f0d0ae86-90ed-4753-aa4c-bb3b02f79dde,pulse_rate,45.0,Pulse rate is too low,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 21:19:32.000+0000
ae0ba1b5-441b-40d7-aee9-49d51d473a66,pulse_rate,128.0,Pulse rate is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 21:39:32.000+0000
255f576b-3692-4d97-85c1-0809db0d9899,pulse_rate,42.0,Pulse rate is too low,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 20:11:35.000+0000
9be49374-f256-475d-8c50-9a0509ac08f3,body_temperature,38.1,Temperature is too high,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 20:05:33.000+0000
ce85b1f2-0745-46a0-8a1f-5c8e08793ce6,body_temperature,37.7,Temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 20:27:35.000+0000
ebdc54b7-9d97-494a-94bb-ff055e22b760,pulse_rate,135.0,Pulse rate is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 21:42:35.000+0000
278e088c-e7c6-4cbb-a344-87276cbcf2ad,room_humidity,64.7,Room humidity is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 20:54:32.000+0000
d4912c3c-2868-492d-be48-03d805a7c4ef,room_temperature,27.7,Room temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 20:45:33.000+0000
8b083bfe-2df7-4fa7-84be-8b2da7bb0aff,room_humidity,29.9,Room humidity is too low,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 20:31:36.000+0000
c668606b-4264-4d1a-a1c0-af07bfa61bcb,pulse_rate,111.0,Pulse rate is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 20:09:35.000+0000
33e3aaee-131f-469a-94ae-5e226d779148,body_temperature,42.0,Temperature is too high,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 20:54:33.000+0000
99fe1d21-9e4a-4550-8df2-cba1747dd610,body_temperature,38.5,Temperature is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 20:46:35.000+0000
858facda-2df5-4e22-8748-4f74eeadb413,room_temperature,13.0,Room temperature is too low,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 20:56:33.000+0000
5335d47a-29ce-4498-bf31-007fda76b13e,pulse_rate,124.0,Pulse rate is too high,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 21:21:35.000+0000
e718add0-db14-48c0-9535-5ea6b5ddbafc,room_humidity,24.7,Room humidity is too low,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 20:32:33.000+0000
544706fe-8ecd-4ef9-885b-e3ac94857888,body_temperature,41.8,Temperature is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 21:02:35.000+0000
a429ec43-8d83-4030-9b5c-c74350252618,room_humidity,24.1,Room humidity is too low,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 20:30:35.000+0000
6def5ad8-768b-4ce4-964c-a5836a952506,room_temperature,33.9,Room temperature is too high,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 20:53:36.000+0000
a102d3f9-3a62-4849-8e98-08d7a88b920d,body_temperature,33.7,Temperature is too low,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 21:30:33.000+0000
928df08f-7c78-43e8-aa30-fab06655b3cb,pulse_rate,137.0,Pulse rate is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 20:09:33.000+0000
f04895de-9bd6-49d9-9f17-e96aed7ccf7e,pulse_rate,104.0,Pulse rate is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 21:15:35.000+0000
7033df75-4a33-411d-8fc8-c69148ac6554,pulse_rate,120.0,Pulse rate is too high,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 21:45:36.000+0000
a266b269-6662-49a5-8ab5-b45db3095f25,room_humidity,22.3,Room humidity is too low,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 20:32:33.000+0000
ad96b5e7-1926-47aa-922c-607d53673c03,body_temperature,39.4,Temperature is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 20:01:35.000+0000
cd435204-ffb4-4c5e-a14c-eff8ad38a7b1,pulse_rate,47.0,Pulse rate is too low,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 21:26:33.000+0000
88e0a694-0502-4dd0-887e-a0feb7c8fd74,pulse_rate,46.0,Pulse rate is too low,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 20:15:35.000+0000
c660dad5-14e9-43b1-9396-c001acf03561,pulse_rate,106.0,Pulse rate is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 20:58:35.000+0000
ae84e3e1-02dc-43aa-b9ff-05fe61766ab5,room_temperature,28.0,Room temperature is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 22:15:33.000+0000
9c1d3447-9c33-4194-a37a-83db7c28bc19,room_temperature,36.3,Room temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 20:16:33.000+0000
220dea53-3098-4dcc-9b28-9942c0354d03,room_temperature,32.2,Room temperature is too high,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 20:31:33.000+0000
2536cf40-a411-4437-a6c5-3142e61a0e56,pulse_rate,120.0,Pulse rate is too high,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 20:55:35.000+0000
d288b5cb-a60d-4644-9a20-27ef23879ae5,room_temperature,17.1,Room temperature is too low,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 22:04:33.000+0000
5715bd8f-6f1b-4c3d-99cd-291b538afdbb,pulse_rate,49.0,Pulse rate is too low,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 21:21:33.000+0000
1f72faab-e7dc-470f-a3f0-2407730e0918,pulse_rate,140.0,Pulse rate is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 20:13:33.000+0000
518739cc-9ea0-4f70-8c11-c920bb9bc4f6,room_humidity,66.3,Room humidity is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 21:17:36.000+0000
cd6f25a9-398d-4383-b87f-3744e46a970e,pulse_rate,125.0,Pulse rate is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 21:55:35.000+0000
5f5e38f7-4eb0-4930-9286-5af5afe4460a,body_temperature,31.8,Temperature is too low,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 21:43:35.000+0000
0f4205d4-3877-46cf-8fd3-e36144b7ea08,room_temperature,41.2,Room temperature is too high,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 21:50:33.000+0000
f2d5715b-96ec-40cd-989a-924863aa2581,room_temperature,37.8,Room temperature is too high,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 21:58:35.000+0000
ba8a0809-8072-43bc-aeb0-c789e00546d6,room_temperature,33.5,Room temperature is too high,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 20:03:35.000+0000
cd4182ef-57d7-4843-98f5-ffc541df6de3,body_temperature,32.7,Temperature is too low,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 20:59:32.000+0000
126e18ea-bc18-4336-9615-433911963dfc,room_temperature,30.2,Room temperature is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 21:24:33.000+0000
b90ca4f2-72f1-4268-93a4-8172a665df9a,body_temperature,33.4,Temperature is too low,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 21:59:35.000+0000
d7fb2a7a-add5-49e2-8a4d-5c4ed47dd723,room_humidity,21.9,Room humidity is too low,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 21:08:36.000+0000
0aeddd4b-1d2a-41b5-bc55-a82922ab4692,pulse_rate,102.0,Pulse rate is too high,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 20:23:33.000+0000
1622287e-6b3a-48ca-ad1f-694eaab8e4ba,room_humidity,64.7,Room humidity is too high,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 20:41:35.000+0000
0a896de7-859a-4fe5-942f-ab1c5066522c,body_temperature,33.4,Temperature is too low,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 20:49:36.000+0000
7f3eedc4-2524-4c21-878a-656a910a493d,room_temperature,36.5,Room temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 21:04:35.000+0000
8d105551-e225-44a0-84a3-9b3a2ad94bc5,room_temperature,31.5,Room temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 20:21:35.000+0000
9b37abe9-0409-4f66-93c0-56089585aba7,body_temperature,41.6,Temperature is too high,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 20:43:33.000+0000
37d9ea3c-cbb9-4c92-8cca-275488582f63,body_temperature,39.2,Temperature is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 21:27:33.000+0000
e897b310-ec00-4147-8cb4-af526dffe105,room_humidity,21.2,Room humidity is too low,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 21:13:33.000+0000
040ac58e-e56c-4d49-8316-a246364f6af5,body_temperature,37.2,Temperature is too high,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 21:46:33.000+0000
4c84a62a-0178-47e6-84ca-5b2797f9362e,room_temperature,30.7,Room temperature is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 21:14:36.000+0000
df7297e1-4276-4c12-b31d-8589edf6d821,room_temperature,29.1,Room temperature is too high,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 21:08:35.000+0000
0e24922d-d5f4-4845-9235-dbfb52a805f7,room_temperature,43.8,Room temperature is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 20:01:33.000+0000
3acf6433-fe75-41ba-9b47-cb97a37a2d99,body_temperature,39.4,Temperature is too high,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 22:11:33.000+0000
a39cba66-d808-40bb-966c-86b97972bf5c,room_temperature,33.5,Room temperature is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 20:41:35.000+0000
e3193037-1fa5-4d6f-a7ba-b3397743fa45,body_temperature,37.8,Temperature is too high,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 19:55:35.000+0000
5341d2a7-516d-4e3b-b374-2deede4f3fba,room_temperature,26.4,Room temperature is too high,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 21:14:35.000+0000
7d702181-69e2-4f4c-b15e-10972622a37c,room_temperature,42.0,Room temperature is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 20:46:35.000+0000
aa3d5912-cd60-4f9a-9e53-78bda7308079,body_temperature,43.9,Temperature is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 21:12:33.000+0000
617987ba-482a-45a4-bf5c-aa4065e0ede7,body_temperature,32.4,Temperature is too low,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 22:24:33.000+0000
0d5f0a12-aaf5-43d7-9287-8355dc82491f,pulse_rate,109.0,Pulse rate is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 20:36:33.000+0000
2a454855-5645-4afe-a20d-e58a85ef95a4,pulse_rate,109.0,Pulse rate is too high,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 20:46:33.000+0000
2d0e09fb-d3e8-4fd6-9c3e-767f809a0046,room_humidity,72.4,Room humidity is too high,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 21:42:36.000+0000
712b8b77-c682-4d05-b2ad-da042efe4058,room_temperature,38.4,Room temperature is too high,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 20:53:33.000+0000
1153ad94-e785-4f2d-b6d9-32f7454ff05b,room_humidity,73.4,Room humidity is too high,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 21:48:33.000+0000
a0e1613a-7e57-4eea-8306-fe1c6e3ba0ac,room_temperature,40.5,Room temperature is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 20:37:35.000+0000
6a6dfffc-f78f-40a4-8e98-6a642cba9d58,room_humidity,63.5,Room humidity is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 20:04:35.000+0000
85574c05-66f8-4bf0-8c1c-598a24d15419,pulse_rate,131.0,Pulse rate is too high,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 22:20:33.000+0000
59f2e84f-9cc0-4636-9080-063dfecfb87a,room_temperature,34.7,Room temperature is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 20:04:35.000+0000
ad10bc75-ff45-4435-b2e9-f306fb285f8e,pulse_rate,116.0,Pulse rate is too high,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 19:56:33.000+0000
e2b98bf2-7fc8-444c-97f0-f3ae7dd9342a,body_temperature,32.5,Temperature is too low,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 21:23:33.000+0000
5fdb703d-7d59-4ea8-8fd5-5a1826853876,room_temperature,40.6,Room temperature is too high,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 22:13:36.000+0000
224fbfa0-cb72-468e-90f1-d7525fd7106d,body_temperature,38.4,Temperature is too high,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 20:49:33.000+0000
1ce3a565-d832-43cc-9aeb-034b61d43782,body_temperature,32.8,Temperature is too low,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 21:09:33.000+0000
8cf9cd59-2305-466a-b182-dff4db83122b,room_temperature,27.0,Room temperature is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 19:55:35.000+0000
7d232108-c52e-4e8e-8fed-00b330dc1874,body_temperature,33.2,Temperature is too low,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 19:56:36.000+0000
cd2a97c3-00ae-466a-8410-278b1555a0c4,room_humidity,65.9,Room humidity is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 20:03:33.000+0000
d7a05fc6-597f-4e12-bbbc-abf8b3e103e8,room_temperature,38.9,Room temperature is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 21:38:33.000+0000
d272faff-475a-4dcb-8498-783bf3edf94c,room_temperature,26.3,Room temperature is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 20:16:35.000+0000
4be6ce80-1da5-49df-ab10-5954c7c7f5ad,body_temperature,40.9,Temperature is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 20:42:33.000+0000
50998a93-1dd6-4741-b28f-f3337f96241b,body_temperature,44.8,Temperature is too high,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 21:11:33.000+0000
3a8a2327-d481-4f26-9ee1-cb0628e7f71b,room_temperature,34.3,Room temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 22:25:33.000+0000
cf1e56e6-04d4-4068-a34e-d4133445e4f3,room_temperature,24.7,Room temperature is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 21:08:35.000+0000
550976a6-3590-4394-a02b-8252b966fb8d,pulse_rate,35.0,Pulse rate is too low,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 19:59:33.000+0000
3411cbb1-a667-41cf-8d32-be24acf36b1c,body_temperature,35.1,Temperature is too low,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 21:19:35.000+0000
c453154b-ad10-4480-a67e-43ef5b089bc2,room_humidity,72.0,Room humidity is too high,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 21:14:35.000+0000
e74b12d0-5922-4f1e-a8c3-ea3dba455ea8,pulse_rate,139.0,Pulse rate is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 22:18:33.000+0000
46e4dc7a-be4e-40b0-babf-4218ee8e8700,body_temperature,31.8,Temperature is too low,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 20:40:36.000+0000
00cf0f19-0f85-4b78-96d8-805688f9df7a,room_temperature,31.1,Room temperature is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 21:02:33.000+0000
22767aa4-6295-48f3-a0cf-5faf1ded851e,room_temperature,38.4,Room temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 20:00:35.000+0000
7f250bcf-0a38-4249-a2a7-ca5b638193bd,room_humidity,28.8,Room humidity is too low,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 19:56:33.000+0000
4bcda0ef-f196-45b0-ac7c-d0389c6d0a68,body_temperature,38.9,Temperature is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 21:16:36.000+0000
a1452198-8a09-4557-a7e5-09704287cd95,room_humidity,74.0,Room humidity is too high,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 21:07:35.000+0000
03bcb6f3-5811-4444-b1f9-f1fbf5ffaca9,pulse_rate,115.0,Pulse rate is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 20:27:36.000+0000
f155c245-6bd1-4991-bcb2-7899bdc40866,pulse_rate,115.0,Pulse rate is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 20:13:32.000+0000
